campana,zona,regional,localidad,clase_de_suelo,cultivo,rinde,antecesor_invernal_18_1,antecesor_estival_17_18,fecha_siembra,variedad,grupo_de_madurez,espaciamiento_cm,densidad,riego,napa,adversidad_1,dano_1,adversidad_2,dano_2
2018/19,2,Los Surgentes-Inriville,Gral Roca,I,Soja 2°,50,Trigo cosecha,Soja,2018-11-06,DM 3815 IPRO STS,III,35,NA,No,Sin influencia,Sin adversidad,0,Sin adversidad,0
2018/19,2,Los Surgentes-Inriville,Los surgentes,I,Soja 1°,53,Barbecho,Maíz,2018-10-30,DM 40R16,III,35,NA,No,Con influencia,Sin adversidad,0,Sin adversidad,0
2018/19,2,Los Surgentes-Inriville,Los surgentes,I,Soja 1°,53,Barbecho,Maíz,2018-10-31,DM 4615,IV,35,NA,No,Sin influencia,Sin adversidad,0,Sin adversidad,0
2018/19,2,Los Surgentes-Inriville,Los surgentes,I,Soja 2°,47,Trigo cosecha,Soja,2018-11-25,DM 4615,IV,52,NA,No,Sin influencia,Sin adversidad,0,Sin adversidad,0
2018/19,2,Los Surgentes-Inriville,Los surgentes,I,Soja 2°,52,Trigo cosecha,Soja,2018-11-24,DM 40R16,IV,52,NA,No,Con influencia,Sin adversidad,0,Sin adversidad,0
2018/19,2,Los Surgentes-Inriville,Los surgentes,I,Soja 2°,57,Trigo cosecha,Soja,2018-11-24,DM 40R16,IV,52,NA,No,Con influencia,Sin adversidad,0,Sin adversidad,0
2018/19,2,Los Surgentes-Inriville,Los surgentes,I,Soja 2°,49,Trigo cosecha,Maíz,2018-11-28,DM 40R16,IV,52,NA,No,Con influencia,Sin adversidad,0,Sin adversidad,0
2018/19,2,Los Surgentes-Inriville,Los surgentes,I,Soja 2°,35,Trigo cosecha,Maíz,2018-12-05,DM 4615,IV,52,NA,No,Con influencia,Sin adversidad,0,Sin adversidad,0
2018/19,1,Alta Gracia,Despeñaderos,III,Soja 1°,40,NA,Maíz,2018-11-18,DM 4915,IV,42,NA,No,Sin dato,Sin adversidad,0,Sin adversidad,0
2018/19,1,Alta Gracia,Despeñaderos,III,Soja 1°,40,NA,Maíz,2018-12-03,DM 53i53,V,42,NA,No,Sin dato,Sin adversidad,0,Sin adversidad,0
2018/19,1,Alta Gracia,Despeñaderos,III,Soja 1°,38,NA,Maíz,2018-11-12,DM 4913,IV,42,NA,No,Sin dato,Sin adversidad,0,Sin adversidad,0
2018/19,1,Alta Gracia,Despeñaderos,III,Soja 1°,38,NA,Maíz,2018-12-05,DM 4913,IV,42,NA,No,Sin dato,Sin adversidad,0,Sin adversidad,0
2018/19,1,Alta Gracia,Despeñaderos,III,Soja 1°,40,NA,Maíz,2018-12-15,DM 5351,V,42,NA,No,Sin dato,Sin adversidad,0,Sin adversidad,0
2018/19,1,Alta Gracia,Malagueño,II,Soja 1°,39,NA,Maíz,2018-11-15,DM 5258,V,42,NA,No,Sin dato,Sin adversidad,0,Sin adversidad,0
2018/19,1,Alta Gracia,Malagueño,II,Soja 1°,36,NA,Maíz,2018-11-15,NA 5009,V,42,NA,No,Sin dato,Sin adversidad,0,Sin adversidad,0
2018/19,1,Alta Gracia,Malagueño,II,Soja 1°,41,NA,Maíz,2018-11-15,NA 5009,V,42,NA,No,Sin dato,Sin adversidad,0,Sin adversidad,0
2017/18,4,Adelia Maria,Adelia Maria,IV,Soja 1°,10.34,Maíz,NA,2018-10-31,CZ 4.97,IV,52,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,II,Soja 1°,11,Soja,NA,2018-12-06,N 5009,V,52,NA,NO,NO,Granizo,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,11,Soja,NA,2018-12-04,FN 4.97,IV,52,NA,NO,NO,Granizo,0,NA,0
2017/18,4,Adelia Maria,Huanchilla,IV,Soja 1°,11.15,Otros,NA,2018-11-18,CZ 4.97,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Huanchilla,IV,Soja 1°,11.21,Maíz,NA,2018-10-21,FN 4.35,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,11.27,Otros,NA,2018-12-02,CZ 4.97,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Cautiva,III,Soja 1°,11.71,Maíz,NA,2018-11-17,N 5009,V,52,NA,NO,A veces,Sequía,0,NA,0
2017/18,4,Adelia Maria,Pavin,III,Soja 1°,11.79,Maíz,NA,2018-10-29,DM 50i17 STS,V,52,NA,NO,A veces,Sequía,0,NA,0
2017/18,4,Adelia Maria,Pavin,IV,Soja 2°,12.18,Trigo,NA,2018-12-30,CZ 4505,IV,38,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 2°,12.6,Trigo,NA,2018-11-21,N 5009,V,42,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,II,Soja 1°,12.91,Soja,NA,2018-12-05,N 5009,V,52,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 2°,13.05,Trigo,NA,2018-12-02,N 5009,V,52,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,IV,Soja 1°,13.28,Maíz,NA,2018-11-12,CZ 4.97,IV,52,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 2°,13.3,Trigo,NA,2018-12-05,CZ 4.97,IV,26,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,13.32,Maíz,NA,2018-11-14,N 5019 IPRO,V,26,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,La Pampa,III,Soja 1°,13.848,Maíz,NA,2018-11-16,SYN 4x4,IV,42,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,14.5,Soja,NA,2018-11-03,N 5019 IPRO,V,42,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,14.64,Maíz,NA,2018-11-19,SYN 4x4,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Cautiva,III,Soja 1°,14.85,Soja,NA,2018-11-15,N 5009,V,42,NA,NO,A veces,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,14.94,Maíz,NA,2018-11-15,FN 4.35,IV,52,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,II,Soja 1°,15.06,Maíz,NA,2018-11-15,N 5009,V,52,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,15.28,Maíz,NA,2018-11-16,FN 4.35,IV,52,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Pavin,III,Soja 1°,15.59,Maíz,NA,2018-11-18,N 5009,V,35,NA,NO,A veces,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,15.6,Soja,NA,2018-11-29,N 5009,V,26,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,15.8,Maíz,NA,2018-10-25,FN 4.97,IV,26,NA,NO,NO,Granizo,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,16.0289473684211,Soja,NA,2018-11-25,DM 4612,IV,42,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,II,Soja 1°,16.05,Maíz,NA,2018-11-17,N 5009,V,52,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Huanchilla,III,Soja 1°,16.08,Maíz,NA,2018-11-06,N 5009,V,18,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,IV,Soja 1°,16.39,Maíz,NA,2018-11-14,CZ 4.97,IV,52,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Huanchilla,III,Soja 2°,16.4,Trigo,NA,2018-12-04,DM 4915 IPRO,IV,18,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,16.45,Maíz,NA,2018-11-17,N 5009,V,42,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,16.6,Maíz,NA,2018-11-09,DM 4612,IV,26,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,II,Soja 1°,16.63,Soja,NA,2018-11-12,N 5009,V,52,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,16.63,Otros,NA,2018-11-20,N 5019 IPRO,V,52,NA,NO,NO,Granizo,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,II,Soja 1°,16.7,Maíz,NA,2018-11-17,N 5009,V,52,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,16.7131578947368,Soja,NA,2018-11-25,N 5009,V,42,NA,NO,NO,Granizo,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,IV,Soja 1°,17.14,Maíz,NA,2018-11-06,FN 4.35,IV,52,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,II,Soja 1°,17.18,Soja,NA,2018-11-13,N 5009,V,52,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Pavin,III,Soja 1°,17.22,Maíz,NA,2018-11-18,N 5009,V,52,NA,NO,A veces,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,17.3459677419355,Maíz,NA,2018-11-10,FN 4.97,IV,42,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Huanchilla,III,Soja 1°,17.56,Maíz,NA,2018-10-30,DM 4915 IPRO,IV,18,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,17.7,Maíz,NA,2018-11-15,CZ 4.97,IV,26,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,II,Soja 1°,17.83,Soja,NA,2018-11-09,N 5009,V,52,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,17.92,Maíz,NA,2018-11-12,DM 4612,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Cautiva,III,Soja 1°,18.08,Maní,NA,2018-11-16,N 5009,V,42,NA,NO,A veces,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,II,Soja 1°,18.16,Soja,NA,2018-11-13,N 5009,V,52,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Huanchilla,III,Soja 1°,18.3,Otros,NA,2018-10-18,N 5009,V,52,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,La Pampa,III,Soja 1°,18.320275862069,Maíz,NA,2018-11-20,DM 5351,V,42,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,18.36,Maíz,NA,2018-11-17,N 5009,V,42,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,18.4,Maíz,NA,2018-12-05,N 5009,V,42,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Pavin,III,Soja 1°,18.44,Maíz,NA,2018-10-27,SYN 4x4,IV,35,NA,NO,A veces,0,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,IV,Soja 1°,18.79,Maíz,NA,2018-11-14,CZ 4.97,IV,52,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Pavin,IV,Soja 2°,18.96,Trigo,NA,2018-12-18,CZ 4505,IV,38,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,19.02,Maíz,NA,2018-11-28,FN 4.97,IV,42,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Huanchilla,III,Soja 1°,19.14,Soja,NA,2018-10-25,DM 4915 IPRO,IV,18,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,II,Soja 1°,19.17,Maíz,NA,2018-11-11,N 5009,V,52,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Huanchilla,III,Soja 1°,19.25,Maíz,NA,2018-10-18,N 5009,V,18,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,19.5456,Maíz,NA,2018-11-19,SYN 4x4,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,II,Soja 1°,19.87,Soja,NA,2018-11-10,N 5009,V,52,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Huanchilla,IV,Soja 1°,19.98,Maíz,NA,2018-10-28,CZ 4.97,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,20.06,Soja,NA,2018-11-21,FN 4.97,IV,26,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Pavin,IV,Soja 2°,21.53,Trigo,NA,2018-12-19,CZ 4505,IV,38,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Pavin,IV,Soja 2°,21.76,Trigo,NA,2018-12-20,CZ 4505,IV,38,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,21.8,Soja,NA,2018-11-13,N 5019 IPRO,V,52,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,22.32,Soja,NA,2018-11-13,N 5019 IPRO,V,26,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,La Pampa,III,Soja 1°,22.79,Maíz,NA,2018-11-13,SYN 4x4,IV,52,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Huanchilla,IV,Soja 1°,22.98,Otros,NA,2018-12-02,CZ 4.97,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Pavin,III,Soja 1°,23.24,Maíz,NA,2018-11-05,DM 50i17 STS,V,35,NA,NO,A veces,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,23.26,Maíz,NA,2018-11-17,SYN 4x4,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,23.39,Maíz,NA,2018-11-21,N 5019 IPRO,V,52,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,24,Maíz,NA,2018-11-18,N 5009,V,42,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,24.1178571428571,Soja,NA,2018-11-05,DM 4612,IV,42,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,24.15,Soja,NA,2018-12-08,N 5019 IPRO,V,52,NA,NO,NO,Granizo,0,NA,0
2017/18,4,Adelia Maria,Alejandro,IV,Soja 1°,24.16,Maíz,NA,2018-11-11,FN 4.5,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Pavin,III,Soja 1°,24.35,CC,NA,2018-11-13,N 5009,V,52,NA,NO,A veces,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,24.37,Maíz,NA,2018-11-13,N 5009,V,42,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Cautiva,IV,Soja 1°,24.44,Maíz,NA,2018-11-15,CZ 4505,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,24.5,Soja,NA,2018-11-21,N 5019 IPRO,V,42,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,24.69,Maíz,NA,2018-11-15,N 5009,V,42,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,IV,Soja 1°,25.42,Maíz,NA,2018-10-30,CZ 4.97,IV,52,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,IV,Soja 1°,25.47,Maíz,NA,2018-11-15,CZ 4.97,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,25.7608695652174,Maíz,NA,2018-11-10,DM 4913,IV,42,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,25.7926530612245,Maíz,NA,2018-11-16,N 5009,V,42,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,26.8515625,Soja,NA,2018-11-02,N 5009,V,42,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,27,Sorgo,NA,2018-11-07,DM 4612,IV,26,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,27.130303030303,Maíz,NA,2018-11-10,FN 4.97,IV,42,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,27.2567164179104,Soja,NA,2018-11-10,DM 4612,IV,42,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,27.9384615384615,Soja,NA,2018-11-02,N 5009,V,42,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,28,Soja,NA,2018-10-25,DM 4612,IV,42,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,IV,Soja 1°,28.43,Maíz,NA,2018-11-17,CZ 4.97,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Pavin,III,Soja 1°,28.69,Maíz,NA,2018-10-28,SYN 4x4,IV,35,NA,NO,A veces,0,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,28.7655172413793,Soja,NA,2018-11-05,N 5009,V,42,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Pavin,III,Soja 1°,28.78,Maíz,NA,2018-10-21,SYN 4x4,IV,52,NA,NO,A veces,0,0,NA,0
2017/18,4,Adelia Maria,La Pampa,III,Soja 1°,28.85,Maíz,NA,2018-12-08,DM 40R16,IV,52,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,La Pampa,III,Soja 1°,28.9064102564103,Maíz,NA,2018-11-25,DM 40R16,IV,52,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Pavin,IV,Soja 1°,29.37,Maíz,NA,2018-11-12,FN 4.5,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Pavin,IV,Soja 1°,29.78,Maíz,NA,2018-11-12,FN 4.5,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Pavin,III,Soja 1°,30.06,Maíz,NA,2018-10-30,DM 50i17 STS,V,35,NA,NO,A veces,Sequía,0,NA,0
2017/18,4,Adelia Maria,Alejandro,IV,Soja 1°,30.36,Maíz,NA,2018-11-06,FN 4.5,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,30.45,Soja,NA,2018-11-15,N 5009,V,52,NA,NO,A veces,0,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,30.51,Soja,NA,2018-11-16,N 5009,V,52,NA,NO,A veces,0,0,NA,0
2017/18,4,Adelia Maria,Alejandro,IV,Soja 1°,30.66,Maíz,NA,2018-10-27,CZ 4.97,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,30.88,Maíz,NA,2018-11-10,DM 4612,IV,42,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Pavin,IV,Soja 1°,31.26,Maíz,NA,2018-11-05,CZ 4505,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,31.2905660377358,Soja,NA,2018-11-20,N 5009,V,42,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,IV,Soja 1°,31.34,Maíz,NA,2018-11-12,FN 4.35,IV,52,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,La Pampa,III,Soja 1°,31.4451428571429,Maíz,NA,2018-11-17,N 5009,V,52,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Monte de los gauchos,III,Soja 1°,31.87,Maíz,NA,2018-11-22,SYN 4x4,IV,35,NA,NO,A veces,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,32.1,Soja,NA,2018-11-10,N 5019 IPRO,V,42,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,32.39,Maíz,NA,2018-11-15,DM 50i17 STS,V,35,NA,NO,A veces,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,32.79,Maíz,NA,2018-11-05,N 5019 IPRO,V,52,NA,NO,NO,0,0,NA,0
2017/18,4,Adelia Maria,La Pampa,III,Soja 1°,32.9234285714286,Maíz,NA,2018-11-14,N 5009,V,52,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,33,Maíz,NA,2018-11-05,DM 4612,IV,26,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,IV,Soja 1°,33.1,Maíz,NA,2018-10-30,CZ 4505,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,34.3507853403141,Soja,NA,2018-11-10,DM 4913,IV,42,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,La Pampa,III,Soja 1°,34.41,Maíz,NA,2018-11-10,DM 40R16,IV,42,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,34.5572519083969,Soja,NA,2018-11-10,N 5009,V,42,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,La Pampa,III,Soja 1°,35.07,Maíz,NA,2018-10-25,DM 40R16,IV,42,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,35.18,Maíz,NA,2018-11-11,DM 4612,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,36.3,Soja,NA,2018-11-02,N 5019 IPRO,V,26,NA,NO,NO,0,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,36.82,Soja,NA,2018-11-11,DM 50i17 STS,V,35,NA,NO,A veces,Sequía,0,NA,0
2017/18,4,Adelia Maria,Pavin,IV,Soja 1°,36.91,Maíz,NA,2018-11-13,FN 4.5,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,36.9697183098592,Maíz,NA,2018-11-02,DM 4612,IV,42,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,37.78,Maíz,NA,2018-11-07,CZ 4.97,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Alejandro,IV,Soja 1°,37.82,Maíz,NA,2018-10-31,CZ 4505,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,La Pampa,III,Soja 1°,38.4,Maíz,NA,2018-11-12,DM 40R16,IV,42,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,La Pampa,III,Soja 1°,38.84,Maíz,NA,2018-11-12,CZ 4.97,IV,52,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,IV,Soja 1°,39.03,Maíz,NA,2018-11-04,CZ 4505,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Alejandro,IV,Soja 1°,39.04,Maíz,NA,2018-11-05,0,NA,42,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,La Pampa,III,Soja 1°,39.05,Maíz,NA,2018-11-22,SYN 4x4,IV,42,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,39.6,Maíz,NA,2018-11-06,DM 4612,IV,26,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,La Pampa,III,Soja 1°,39.66,Maíz,NA,2018-11-17,SYN 4x4,IV,52,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,39.76,Maíz,NA,2018-11-05,SYN 4x4,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,40.4,Maíz,NA,2018-10-21,DM 4612,IV,42,NA,NO,NO,0,0,NA,0
2017/18,4,Adelia Maria,La Pampa,III,Soja 1°,40.4087826086957,Maíz,NA,2018-11-15,SYN 4x4,IV,52,NA,NO,NO,Sequía,0,NA,0
2017/18,4,Adelia Maria,Huanchilla,IV,Soja 1°,40.71,Maíz,NA,2018-10-24,FN 4.35,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Adelia Maria,III,Soja 1°,41.75,Maíz,NA,2018-11-13,DM 50i17 STS,V,35,NA,NO,A veces,Sequía,0,NA,0
2017/18,4,Adelia Maria,Pavin,III,Soja 1°,43.01,Maíz,NA,2018-10-26,SYN 4x4,IV,35,NA,NO,A veces,0,0,NA,0
2017/18,4,Adelia Maria,Alejandro,IV,Soja 1°,43.62,Maíz,NA,2018-10-29,CZ 4505,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Pavin,III,Soja 1°,43.72,Maíz,NA,2018-10-24,SYN 4x4,IV,35,NA,NO,A veces,0,0,NA,0
2017/18,4,Adelia Maria,Alejandro,IV,Soja 1°,43.96,Maíz,NA,2018-11-05,FN 4.5,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Pavin,IV,Soja 1°,44.43,Maíz,NA,2018-10-24,CZ 4.97,IV,52,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Pavin,III,Soja 1°,44.53,Maíz,NA,2018-10-22,SYN 4x4,IV,35,NA,NO,A veces,0,0,NA,0
2017/18,4,Adelia Maria,Pavin,IV,Soja 1°,45.03,Maíz,NA,2018-11-07,FN 4.5,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Pavin,IV,Soja 1°,45.14,Maíz,NA,2018-10-26,CZ 4.97,IV,52,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Alejandro,IV,Soja 1°,45.51,Maíz,NA,2018-11-05,DM 40R16,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Pavin,IV,Soja 1°,48.45,Maíz,NA,2018-11-06,DM 40R16,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,4,Adelia Maria,Pavin,IV,Soja 1°,49.28,Maíz,NA,2018-10-28,CZ 4.97,IV,52,NA,NO,SI,Sequía,0,NA,0
